,chromosome,subsets,Q
1461,"[  7 100   3   2   1   3 100   4   2   6  15  13  18  15  11  17  13  11
  11  21  22  26  25  24  19  26  20  20  21  37  39  30  33  32  36  38
  39  33  36  36  47  43  45  42  43  43  42  43  45  40  53  56  59  59
  56  54  53  58  57  58  65  62  66  62  63  68  62  59  65  66  74  79
  77  75  70  77  77  70  69  70  82  84  80  87  87  81  87  83  83  81
  97  90  98  96  95  94  94  90  99  90   1]","[{0, 1, 4, 100, 6, 7, 9}, {8, 2, 3, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 29, 37}, {34, 35, 36, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {67, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 68, 60}, {64, 66, 69, 62, 61, 78, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 82}, {81, 83, 84, 85, 86, 87, 88, 89}, {97, 98, 99, 90, 91, 92}, {96, 93, 94, 95}]",151.44946848959188
1462,"[  5   8   9   2   9   0 100   6   1   2  13  17  11  17  11  14  13  16
  11  26  19  19  20  21  20  22  20  20  21  25  39  35  33  29  37  38
  34  36  32  35  47  40  39  44  46  48  44  49  47  44  56  54  55  54
  55  51  51  55  57  62  65  63  69  69  63  69  62  64  67  63  73  77
  71  79  73  71  77  76  75  71  85  85  83  85  85  89  88  83  86  81
  99  90  94  90  96  93  98  90  92  95   3]","[{0, 5}, {8, 1}, {2, 3, 4, 100, 6, 7, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 38, 39, 42}, {34, 36, 37}, {40, 41, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 87, 89}, {88, 86}, {97, 99, 90, 91, 93, 95}, {96, 98, 92, 94}]",132.92376379710566
1463,"[ 5  4  6  8  9  0  8  6  2  6 15  9 11 17  9 14 18 16 17 27 24 19 26 27
 23 22 22 25 26 33 38 34 33 39 31 38 38 36 39 34 41 44 45 48 43 42 42 42
 47 45 58 56 49 57 56 56 51 56 57 56 67 64 69 64 69 63 65 60 67 78 73 72
 79 71 76 71 78 71 76 71 85 85 85 82 85 89 89 80 89 80 97 90 95 96 97 94
 94 90 96 95  1]","[{0, 5}, {1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 100}, {16, 17, 18, 13}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52}, {50, 51, 53, 54, 55, 56, 57, 58, 59}, {67, 60, 68}, {64, 65, 66, 69, 74, 76, 78, 61, 62, 63}, {70, 71, 72, 73, 75, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",138.15004019688024
1464,"[ 6  6  0  4  1  6  5  0  2 11 15 13 13 15 15 14 13 18 17 20 22 28 28 26
 21 22 25 26 20 28 37 37 38 39 35 38 37 34 30 37 44 40 47 47 46 42 44 48
 45 47 56 54 53 52 51 59 51 55 57 54 65 69 60 69 62 60 63 59 67 68 77 75
 76 79 79 79 77 70 75 72 81 84 89 85 82 80 88 83 86 87 98 92 91 96 95 99
 90 98 91 90  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {9, 10, 11, 12, 13, 14, 15, 16}, {17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 44, 46}, {48, 49, 42, 43, 45, 47}, {66, 67, 68, 69, 50, 51, 54, 55, 56, 57, 58, 59, 61, 63}, {52, 53}, {64, 65, 60, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 87, 89}, {88, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",145.56557182954543
1465,"[  2 100   0   6   3   3   7   4   6  19  11  14  13  14  16  10  14   9
  19  22  27  23  19  21  19  27  22  19  20  25  39  35  33  29  39  31
  37  36  36  38  47  49  40  47  40  42  44  43  43  59  58  50  50  50
  55  52  55  53  57  54  62  67  69  64  61  66  69  63  67  63  74  75
  76  76  73  77  73  72  76  87  82  89  89  87  85  80  87  83  86  82
  98  96  93  96  96  99  98  99  99  95   1]","[{0, 2}, {1, 100}, {3, 4, 5, 6, 7, 8}, {32, 33, 9, 17, 18, 19, 20, 22, 24, 25, 26, 27, 28, 29}, {16, 10, 11, 12, 13, 14, 15}, {21, 23}, {34, 36, 37, 38, 39, 30}, {35, 31}, {40, 42, 43, 44, 45, 46, 47, 48}, {41, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78}, {83, 86, 87, 88, 79}, {80, 81, 82, 84, 85, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",133.55131102802673
1467,"[  7   8   6   2   7   3   3 100   6   0  11  10  17  17  17  10  18  18
  14  17  22  19  27  24  23  26  27  25  20  36  37  37  35  35  31  38
  38  39  32  32  49  49  46  41  46  48  43  43  45  41  53  54  59  54
  51  57  53  53  57  63  62  67  64  67  67  62  69  63  67  68  77  75
  77  76  71  73  77  79  76  75  81  89  83  88  82  83  88  79  83  84
  99  90  93  90  92  99  93  90  93  95   3]","[{0, 1, 2, 3, 100, 4, 5, 7, 6, 9, 8}, {10, 11, 15}, {12, 13, 14, 16, 17, 18, 19, 21}, {20, 22, 25, 26, 27, 28}, {24, 23}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {40, 41, 42, 43, 44, 46, 47, 49}, {48, 45}, {50, 51, 53, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 52, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 87}, {80, 81, 82, 83, 84, 85, 86, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",152.00120195102232
1468,"[  6   8   3   8   1   7 100   0   2   4  13  14  17  17  11  10  17  16
  14  24  28  19  27  27  21  23  23  25  21  28  31  37  33  37  30  32
  37  39  39  32  44  49  47  42  47  49  39  42  43  44  56  50  49  56
  55  54  50  53  57  56  67  62  59  61  67  60  62  64  62  66  71  79
  79  70  70  79  73  75  76  75  81  85  81  82  82  80  87  84  86  80
  91  98  91  90  95  92  98  94  92  95   3]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4, 9}, {16, 17, 10, 12, 13, 15}, {18, 11, 14}, {19, 20, 21, 24, 28, 29}, {22, 23, 25, 26, 27}, {32, 33, 34, 35, 36, 37, 38, 39, 46, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48, 49, 52}, {66, 68, 69, 50, 51, 53, 56, 57, 58, 59, 61, 62, 63}, {54, 55}, {64, 65, 67, 60}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",137.20316929389367
1473,"[ 9  4  6  6  3  0  0  2  3  2 13 10 17 14 16 14 13 13 19 26 24 24 24 25
 23 26 21 19 22 25 39 30 34 35 32 31 38 39 30 32 44 40 40 47 41 47 44 48
 45 59 58 49 50 59 59 57 59 56 57 55 65 64 69 67 63 66 65 64 62 65 77 79
 76 74 79 71 79 71 75 75 89 82 85 82 85 80 87 86 89 86 97 93 98 95 97 93
 90 98 92 98  1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17}, {18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 44, 46}, {48, 43, 45, 47}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 68, 69, 60, 62}, {64, 67, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 92, 94}, {91, 93, 95}]",162.56430107118842
1477,"[  4 100   4   5   1   3 100   2   3  17  15  13  11  12  16  13  13  11
  14  21  27  28  20  25  21  23  23  20  21  28  34  30  33  32  36  31
  39  33  39  36  42  43  39  41  40  43  43  43  47  40  52  56  59  59
  56  52  53  58  59  52  62  62  69  64  62  68  69  60  69  66  73  70
  71  72  79  77  77  70  69  72  82  85  80  82  87  82  87  83  86  86
  98  94  97  90  92  94  98  94  99  90   1]","[{0, 1, 2, 4, 100, 6, 7}, {8, 3, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 21, 24, 28, 29}, {27, 20, 22}, {25, 26, 23}, {34, 35, 36, 38, 39, 40, 42, 44, 49, 30, 31}, {32, 33, 37}, {48, 41, 43, 45, 46, 47}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 98, 99, 90, 93}, {97, 91, 92, 94, 95}]",139.038007372312
1480,"[  5 100   6   5   7   0   8   6   2  17  15   9  13  11   9  14  18   9
  11  21  28  24  21  25  21  26  20  25  26  22  39  30  35  32  30  38
  37  33  36  32  49  43  46  48  49  49  44  44  47  41  56  56  55  50
  50  57  59  53  50  58  67  64  65  64  63  68  65  60  69  78  74  75
  79  71  76  79  78  72  75  72  87  85  89  88  80  84  89  83  86  87
  93  90  98  91  97  92  90  90  96  98   7]","[{0, 3, 5}, {1, 2, 100, 4, 6, 7, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 21, 22, 24, 29}, {20, 23, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 60}, {64, 61, 63}, {65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 62}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",145.20023582766441
1483,"[  7   6   8   8   0   7   7 100   6  11  11   9  17  14  18  14  17  15
  11  26  26  26  19  21  19  27  28  20  26  36  38  34  35  29  31  39
  37  34  35  32  42  43  47  47  43  47  43  45  43  59  54  54  55  59
  53  56  51  53  57  52  62  63  69  66  67  62  62  68  67  63  77  73
  77  72  73  78  79  71  69  74  85  85  85  82  82  89  88  88  87  81
  91  92  98  95  97  94  93  98  97  95   3]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 34, 36, 37, 29, 31}, {32, 35, 38, 39, 30}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 69, 75, 78, 60, 61, 62, 63}, {64, 67, 68}, {70, 71, 72, 73, 74, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",170.76120592916078
1484,"[  7 100   4 100   3   3   5   2   2   2  11  14  11  16  16  17  18  10
  11  22  22  26  24  26  19  23  27  20  20  25  39  30  38  32  36  32
  38  31  35  34  47  43  40  46  43  48  42  41  43  41  51  56  49  57
  59  56  53  53  50  54  62  64  60  67  63  69  69  60  65  65  74  75
  71  79  71  79  78  71  70  71  89  82  84  85  85  79  88  84  89  98
  93  92  97  96  95  93  98  98  99  90   3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52}, {50, 51, 53, 55, 56, 57, 58}, {59, 54}, {64, 67, 60, 61, 62, 63}, {65, 66, 68, 69}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84, 85, 87}, {80, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",134.371038535131
1488,"[ 7  4  7  5  2  6  1  2  2 11 15 12 13 12 18 14 18 14 12 22 26 23 29 27
 20 23 28 20 26 25 34 30 31 37 39 33 37 36 36 38 47 43 46 46 41 42 43 42
 45 59 52 55 53 52 51 58 50 58 50 58 62 62 60 64 63 69 69 59 69 68 73 77
 76 74 79 79 77 75 76 75 81 85 89 88 87 83 88 86 86 88 98 93 89 92 92 92
 94 94 96 97  3]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {67, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {60, 61, 62}, {64, 63}, {65, 66, 68, 69}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",142.86824575259791
1490,"[ 2  9  6  4  0  0  4  1  3  2 11 10 17 14 16 17 18 11 11 24 22 23 28 24
 22 22 23 20 21 25 34 30 38 32 31 31 37 36 32 32 47 47 45 41 47 48 39 43
 47 40 52 55 55 52 51 57 55 53 57 63 65 64 69 67 62 63 65 60 65 65 77 76
 69 79 70 71 77 70 69 77 81 84 84 88 80 83 87 84 87 87 97 93 91 98 91 94
 94 94 89 98  1]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {34, 35, 30, 31}, {32, 33, 38, 39, 46}, {36, 37}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 72, 78, 59, 60, 61, 62, 63}, {70, 71, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",142.34819984000703
1491,"[  9   4   4   5   0   0   0 100   3   6  13  13  11  10  18  13  14  11
  12  24  28  19  21  26  20  27  21  23  26  28  37  35  38  29  31  32
  34  39  36  36  49  43  39  47  40  47  44  43  45  59  51  50  53  50
  53  51  55  56  59  52  67  62  68  64  62  60  69  61  69  63  77  77
  76  74  79  79  77  72  69  71  81  80  81  87  81  82  87  88  87  84
  98  89  97  98  97  94  90  99  93  97   7]","[{0, 1, 2, 3, 4, 5, 6, 8, 9}, {100, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 33}, {32, 34, 35, 36, 37, 38, 39, 42, 30, 31}, {40, 44, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 41, 43, 45, 47}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 84, 85, 89, 91}, {88, 83, 86, 87}, {96, 98, 93, 90}, {97, 99, 92, 94, 95}]",154.6891012433855
1492,"[  5 100   8   5   6   0   8   6   2  17  17   9  17  11   9  14  18   9
  11  20  28  24  21  25  22  26  28  25  26  25  39  30  35  37  30  38
  37  33  36  38  47  43  45  48  49  49  44  48  47  41  56  49  55  50
  51  57  59  53  50  58  67  69  65  69  69  68  65  60  69  78  79  79
  71  70  71  78  73  72  75  72  84  85  81  88  81  83  89  84  83  88
  98  93  98  91  97  92  90  90  99  98   1]","[{0, 3, 5}, {1, 100}, {2, 4, 6, 7, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 23, 25, 26, 27, 28, 29}, {24, 21, 22}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 54}, {50, 52, 53, 55, 56, 57, 58, 59}, {67, 60}, {64, 65, 66, 68, 69, 75, 78, 61, 62, 63}, {70, 71, 72, 73, 74, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 92, 94, 95}, {91, 93}]",141.54618055555557
1496,"[ 9  7  7  5  2  6  8  2  2 19 11 18 13 12 13 17 17 19 12 13 26 24 29 27
 20 23 23 23 21 22 31 35 31 32 35 31 29 31 39 38 41 40 45 46 41 42 42 42
 45 45 52 56 50 52 51 51 50 56 50 54 65 62 64 64 61 69 69 64 62 68 79 76
 79 76 76 78 77 70 70 75 85 89 89 88 87 83 88 86 86 84 98 98 89 91 92 99
 91 99 96 95  3]","[{0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {1, 2, 3, 4, 5, 6, 7, 8, 100}, {20, 21, 23, 24, 25, 26, 27, 28}, {36, 29, 22}, {32, 33, 34, 35, 37, 30, 31}, {38, 39}, {40, 41, 44}, {48, 49, 42, 43, 45, 46, 47}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92, 94}, {96, 98, 90, 91, 93}, {97, 99, 95}]",148.309832643463
1497,"[  6   8   4   4   7   3 100 100   6   0  13  18  11  15  18  13  18  12
  16  26  28  28  20  24  20  23  23  26  26  36  39  30  35  35  35  34
  29  29  39  38  44  43  39  45  43  47  43  41  45  45  56  54  55  50
  53  54  53  53  55  52  65  62  65  66  67  68  63  60  67  68  77  74
  71  71  79  78  78  75  75  71  89  80  80  87  87  84  87  84  83  88
  93  93  91  92  95  92  98  92  91  97   7]","[{0, 1, 2, 3, 100, 4, 6, 7, 8, 9, 5}, {10, 13, 15}, {16, 17, 18, 11, 12, 14}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {37, 36, 29}, {38, 39, 42, 30, 31}, {32, 33, 34, 35}, {40, 41, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 67, 68, 69, 60, 61, 62}, {66, 63}, {70, 75, 76, 77, 78}, {71, 72, 73, 74, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",154.51692560939978
1499,"[  5   8   7   6   1   6 100   0   3   0  13  17  18  16  13  10  17  11
  11  26  19  23  25  25  22  26  22  26  20  37  34  37  35  29  32  33
  38  33  35  35  42  47  45  44  43  47  44  42  45  51  51  50  49  50
  51  59  51  58  55  56  65  63  61  64  61  69  69  59  69  61  73  74
  71  75  76  73  74  71  75  72  82  85  80  82  82  89  88  86  86  90
  98  89  98  92  92  94  94  90  91  95   3]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {48, 40, 41, 42, 45, 47}, {43, 44, 46}, {67, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 68, 69, 60, 61, 62, 63}, {73, 75, 70, 78}, {71, 72, 74, 76, 77, 79}, {80, 82, 83, 84}, {81, 85, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {88, 86, 87}]",150.90049457533843
1500,"[  6 100   3   8   9   3   8   1   7   1  15  18  17  12  16  13  17  10
  11  20  19  19  26  26  19  22  25  25  26  37  38  34  35  32  30  34
  37  36  30  38  41  47  46  48  43  42  42  42  47  40  54  56  50  57
  56  56  59  55  57  58  67  64  69  64  61  69  65  60  67  67  74  76
  76  71  70  77  77  76  76  72  84  82  89  88  85  81  88  80  87  80
  99  93  91  95  95  92  98  90  99  97   1]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4, 9}, {16, 17, 10, 12, 13, 14, 15}, {18, 11}, {24, 19, 20, 21}, {22, 23, 25, 26, 27, 28}, {29, 36, 37}, {32, 33, 34, 35, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 67, 68, 69, 60, 62}, {64, 61, 63}, {74, 70}, {71, 72, 73, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90}, {91, 92, 93, 94, 95}]",154.84593416004228
1501,"[ 7  6  6  2  6  6  2  5  2 11 13  9 17 19 13 14 13 11 11 20 28 28 27 27
 20 22 27 26 29 37 39 37 34 32 30 34 39 29 36 32 44 40 40 45 43 48 44 42
 45 59 53 56 49 50 59 54 51 55 50 54 65 67 64 62 63 69 63 60 62 64 73 76
 71 79 79 79 79 75 76 71 87 80 85 88 85 80 87 84 87 80 99 96 91 91 97 93
 90 98 91 97  1]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 8}, {17, 18, 9, 11, 12}, {37, 10, 13, 14, 15, 16, 19, 20, 21, 24, 28, 29, 31}, {22, 23, 25, 26, 27}, {32, 33, 34, 35, 36, 38, 39, 30}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 52, 54, 55, 57, 59}, {50, 58, 53}, {56, 51}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",146.8443368547833
1505,"[ 6  6  0  2  6  6  7  8  3  4 15 14 13 14 18 10 14  9 19 22 27 23 19 21
 20 27 22 22 20 22 39 34 33 35 39 31 29 36 36 30 47 43 40 47 46 48 44 43
 47 52 58 50 50 50 51 52 55 53 57 54 67 67 61 65 61 66 65 63 67 63 79 70
 76 76 73 79 73 72 69 73 82 85 89 87 85 80 87 83 86 82 98 96 91 96 96 99
 98 90 99 95  1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100, 17}, {10, 15}, {11, 12, 13, 14, 16, 18, 19, 20, 22, 24, 25, 26, 27, 28, 29, 36, 37, 38}, {21, 23}, {32, 33, 34, 35, 39, 30, 31}, {48, 40, 41, 42, 43, 45, 47}, {44, 46}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",147.67853517093255
1506,"[  4 100   0   6   1   3 100   2   1   2  15  13  11  12  16  10  14  11
  16  26  22  26  20  25  21  22  23  20  21  28  34  35  39  35  35  38
  37  30  39  46  42  39  39  41  39  43  42  43  43  54  58  49  53  59
  56  51  50  58  59  52  62  62  69  64  62  68  62  60  69  66  73  73
  71  74  76  79  77  76  69  72  82  82  89  82  85  82  88  83  89  87
  93  96  97  90  92  99  98  94  99  90   1]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 15}, {17, 11, 12, 13}, {16, 18, 14}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 98, 99, 90, 91, 93, 95}, {97, 92, 94}]",149.38321277399479
1509,"[ 6  4  3  8  9  3  1  1  2  1 15 12 17 12 16 13 18 14 11 22 26 23 26 26
 19 23 28 20 26 37 34 30 31 37 39 34 37 36 30 38 47 43 46 48 43 42 42 42
 45 59 52 56 53 52 56 58 59 58 50 58 67 64 69 64 61 69 65 59 69 68 73 77
 76 74 70 79 77 76 76 75 84 82 89 88 85 81 88 80 86 80 98 93 89 95 92 92
 94 90 99 97  1]","[{0, 1, 4, 100, 6, 7, 9}, {8, 2, 3, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 29, 36, 37}, {32, 34, 35, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {67, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60}, {64, 61, 63}, {65, 66, 68, 69, 62}, {73, 74, 70}, {71, 72, 76, 77, 78}, {75, 79}, {80, 81, 82, 84, 85, 87, 89, 91, 92, 93, 94, 95, 96}, {88, 83, 86}, {97, 98, 99, 90}]",133.7337393876524
1510,"[  5 100   3   8   6   6   5   5   2   1  13  13  11  16  13  13  17  11
  17  26  27  24  27  27  23  27  27  19  20  37  38  35  33  39  31  33
  37  33  30  46  41  44  47  41  46  48  39  41  45  51  56  50  50  59
  53  57  53  58  50  52  67  63  60  61  69  69  62  61  62  66  77  79
  77  79  71  78  73  71  75  74  87  84  89  82  81  83  88  83  83  98
  97  92  93  98  96  94  98  98  91  97   6]","[{0, 1, 100, 5, 6, 7, 4, 9}, {8, 2, 3}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 46, 47}, {38, 30}, {48, 45}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 76, 77, 79}, {75, 78}, {80, 82, 83, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {81, 84}]",137.77910556665395
