,chromosome,subsets,Q
1409,"[  5 100   8   2   0   3   8   6   2   2  17  13  13  11  17  17  17  14
  14  22  19  19  20  25  19  22  21  19  26  28  37  37  39  37  35  34
  29  30  35  42  41  44  45  44  41  48  39  43  43  45  53  54  50  50
  53  52  50  58  59  62  67  64  66  64  67  68  63  60  67  62  74  77
  71  74  70  79  77  70  69  73  84  85  85  85  80  82  88  80  87  86
  89  92  97  98  95  97  93  95  99  95   3]","[{0, 1, 2, 3, 4, 5, 100, 6, 8, 9, 7}, {16, 17, 18, 10, 14, 15}, {11, 12, 13}, {36, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {33, 37, 30, 31}, {32, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {34, 35, 38}, {50, 51, 52, 53, 54, 55, 56}, {64, 65, 66, 67, 68, 69, 78, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 84, 86, 87, 88, 89, 90}, {81, 82, 83, 85}, {96, 97, 98, 99, 91, 92, 93, 94, 95}]",69.32752314723984
1410,"[ 5  7  4  8  0  7  4  4  2 11 15 18 17 16 17 14 18 13 12 18 22 19 28 27
 21 29 28 26 22 28 38 35 39 35 37 38 39 31 36 30 49 44 46 41 43 43 44 45
 45 59 53 49 59 52 59 51 59 55 50 67 67 69 69 59 63 69 62 60 62 64 79 70
 76 70 73 79 74 75 75 71 89 84 80 88 89 84 88 84 87 80 93 96 94 92 97 99
 98 95 99 98  1]","[{0, 1, 2, 3, 4, 5, 100, 7, 6, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 24}, {20, 22, 23, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {64, 65, 66, 67, 68, 69, 40, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {41, 42, 43, 44, 45, 46, 47, 48}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",69.65270829116889
1414,"[ 6  9  4  5  6  6  7  0  7  4 11 13 11 16 17 13 18 10 16 21 26 23 26 24
 23 29 28 25 29 37 31 37 39 32 36 39 39 30 32 38 47 40 45 47 49 42 43 43
 45 47 51 55 49 50 56 54 51 55 55 58 62 67 69 61 62 68 65 63 67 61 78 70
 76 79 79 78 77 70 70 71 82 80 85 85 89 81 87 88 86 92 93 92 91 91 91 92
 93 95 91 95  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {24, 19, 21, 23}, {37, 20, 22, 25, 26, 27, 28, 29, 30, 31}, {32, 33, 34, 35, 36, 38, 39}, {40, 41, 43, 44, 46, 47, 49, 52}, {48, 42, 45}, {50, 51, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 85}, {84, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {88, 86, 87}]",82.5688468345674
1417,"[ 7  8  6  4  9  0  3  8  3  6 17 17 11 10 13 10 17 11 11 20 26 24 20 25
 20 23 25 26 22 22 31 32 35 29 37 33 39 33 35 42 41 47 45 41 47 43 44 43
 47 54 58 49 53 52 59 59 51 55 59 54 65 64 61 62 62 66 69 60 67 62 74 72
 76 76 70 79 71 72 75 77 85 85 80 88 87 84 88 89 83 82 98 92 91 91 95 99
 93 99 93 97  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38}, {36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 54, 55, 56, 57, 58, 59}, {52, 53}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {74, 70}, {71, 72, 73, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 87, 89}, {88, 83, 86}, {96, 98, 90, 91, 92, 93}, {97, 99, 94, 95}]",81.02165562327865
1422,"[ 4  4  3  8  2  7  5  1  7  0 17 18 11 17 15 17 13 11 17 22 19 24 21 25
 20 27 19 19 22 25 37 35 33 32 32 33 34 34 35 35 41 40 45 45 39 47 43 43
 43 40 52 56 53 56 50 59 55 53 57 54 67 64 63 65 69 68 69 60 67 61 78 74
 69 76 76 73 77 76 76 70 89 85 81 87 81 81 89 86 86 97 89 90 93 98 97 97
 91 94 99 90  7]","[{0, 1, 2, 3, 4, 100, 5, 6, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 44, 30, 31}, {40, 41, 49}, {48, 42, 43, 45, 46, 47}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 67, 68, 60, 62, 63}, {64, 66, 69, 72, 61}, {70, 71, 73, 74, 75, 76, 77, 78, 79}, {80, 83, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {81, 82, 84, 85}]",76.44498324350666
1423,"[ 7  4  0  5  2  6  4  0  7  6 11 13 18 10  9 13 13 16 19 21 28 23 20 24
 19 22 28 19 22 22 34 34 31 32 35 31 38 39 39 33 47 40 45 45 40 49 43 43
 45 47 51 56 50 54 51 57 51 53 59 53 62 67 69 61 63 68 65 63 65 65 78 73
 71 71 79 78 71 72 69 77 84 80 85 85 89 81 88 84 86 84 96 92 97 98 91 99
 93 94 91 97  7]","[{0, 1, 2, 3, 100, 4, 6, 7, 8, 5, 9, 14}, {16, 17, 10, 11, 13, 15}, {18, 19, 21, 23, 24, 27, 12}, {20, 22, 25, 26, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 68, 69, 70, 75, 78, 60, 62}, {64, 67, 61, 63}, {71, 72, 73, 74, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 87, 89}, {88, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",84.0266144626013
1424,"[ 6  9  6  4  6  3  7  0  1 14 17 18 17 12 17 17 18 14 12 24 19 22 19 24
 21 29 28 26 29 37 31 32 39 29 36 32 37 34 32 36 47 44 45 44 41 42 44 42
 47 44 53 54 50 50 51 54 54 53 59 62 65 63 66 67 62 63 63 60 69 64 73 72
 79 79 70 78 78 76 70 75 85 84 81 87 80 81 88 86 86 92 91 93 91 92 91 94
 94 99 99 98  1]","[{0, 2, 3, 4, 5, 6, 7}, {1, 100, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24}, {32, 33, 34, 35, 36, 37, 38, 39, 25, 26, 27, 28, 29, 30, 31}, {48, 40, 42, 45, 47}, {49, 41, 43, 44, 46}, {57, 50, 52, 53}, {56, 51, 54, 55}, {64, 65, 66, 67, 68, 69, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {88, 83, 86, 87}, {96, 89, 90, 91, 92, 93, 94, 95}, {97, 98, 99}]",69.42393159584273
1427,"[  5   7   4   5   7   3 100   5   7   1  15  14  17  19  17  10  18  15
  12  17  22  22  19  25  23  23  21  23  22  37  38  32  39  29  30  32
  38  33  36  30  49  44  43  44  46  48  44  43  45  54  56  54  53  57
  55  56  53  53  59  54  67  67  66  65  67  60  62  69  65  68  73  74
  71  71  73  77  72  70  76  70  81  85  83  82  81  84  88  83  87  81
  98  94  91  98  96  93  98  95  93  98   3]","[{0, 1, 2, 3, 4, 5, 100, 7, 8, 9, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 26, 28}, {24, 25, 27, 23}, {33, 29, 37}, {32, 34, 35, 36, 38, 39, 30, 31}, {40, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {41, 42, 43, 44, 46, 47}, {48, 45}, {64, 65, 67, 68, 69, 60, 61, 63}, {66, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 84, 85, 89}, {82, 83, 86, 87, 88}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",73.26871292449711
1428,"[  7 100   8   2   0   3   5   5   7   1  17  14  18  11  11  13  17  18
  12  22  28  22  27  24  21  22  21  23  21  36  31  32  34  32  35  38
  37  36  30  33  41  44  46  42  43  47  39  43  43  54  54  54  50  56
  53  59  57  55  55  52  67  62  64  62  61  68  69  61  65  63  79  75
  76  79  79  78  77  71  76  75  87  89  84  85  80  82  89  83  89  97
  98  89  89  95  91  97  93  89  92  97   6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100, 9}, {16, 17, 18, 10, 12}, {11, 13, 14, 15}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 36, 37}, {30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 66, 67, 69, 60, 61, 62, 63}, {65, 68}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 82, 83, 84, 85, 87}, {96, 97, 98, 99, 81, 86, 88, 89, 90, 91, 92, 93, 94, 95}]",68.61949009564553
1430,"[  9   7   0   2   7   3 100   4   7  19  11  17  13  17  17  13  18  16
  17  22  28  22  20  24  22  29  22  20  20  37  39  34  31  39  35  32
  39  33  36  30  47  40  43  48  49  43  43  42  47  47  52  54  55  56
  51  56  55  53  50  52  67  67  61  61  67  63  62  60  62  78  79  75
  76  76  79  73  77  70  76  71  81  85  89  88  89  83  87  86  87  87
  98  92  93  96  91  97  90  99  91  98   1]","[{0, 2, 3, 5, 9, 19, 20, 21, 22, 23, 24, 26, 27, 28}, {1, 4, 100, 6, 7, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {33, 36, 37, 38, 39, 25, 29, 30}, {32, 34, 35, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 52, 53, 55, 56, 57, 58, 59}, {51, 54}, {64, 65, 66, 67, 68, 60, 61, 62, 63}, {69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",71.86877028091611
1431,"[ 9  7  9  8  3  6  9  4  7  6 11 12 13 17 17 14 18 11 12 22 28 22 20 25
 19 29 20 25 20 37 39 30 31 39 32 33 37 39 36 30 41 44 43 48 47 43 43 41
 45 44 56 54 50 56 53 56 55 53 50 52 67 62 61 61 61 66 63 60 67 78 79 69
 76 76 76 71 77 72 76 76 81 85 84 87 89 89 88 86 86 91 89 98 93 96 91 99
 91 89 91 98  3]","[{0, 2, 5, 6, 9}, {1, 3, 4, 100, 7, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 24, 26, 28}, {23, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {49, 40, 41, 44, 47}, {48, 42, 43, 45, 46}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 60, 68}, {64, 65, 66, 61, 62, 63}, {69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {88, 83, 86, 87}]",73.35754546352035
1433,"[ 6  7  8  2  6  0  9  5  7  2 11 12 17 17 17 13 17 15 19 18 26 24 27 25
 23 23 23 23 21 37 34 37 39 39 37 33 39 31 36 37 49 49 40 48 49 47 42 43
 45 47 54 56 53 52 55 59 54 56 59 55 62 62 64 66 61 66 63 61 69 65 77 70
 77 79 73 77 77 75 76 77 87 82 80 82 87 89 88 83 83 88 98 96 93 91 97 93
 93 99 92 98  1]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17}, {18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 54, 55, 56, 57, 58, 59}, {52, 53}, {64, 67, 60, 61, 62}, {65, 66, 68, 69, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",86.37997408613863
1434,"[ 4  7  6  4  7  6  7  4  1  0 15 13 13 15 11 17 13 12 12 13 27 24 29 27
 21 29 21 26 29 28 34 32 35 32 39 39 38 31 32 35 42 43 43 44 47 43 42 44
 43 45 53 56 50 52 53 51 53 53 55 56 65 69 59 61 63 68 69 69 62 66 74 75
 76 75 76 79 74 76 69 76 89 82 80 87 85 80 87 80 83 92 99 92 94 96 95 93
 98 95 89 90  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 23, 24, 26, 27}, {25, 28, 29, 22}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {65, 68, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62}, {64, 66, 67, 69, 61, 78, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98}, {90, 99}]",70.97052053824879
1435,"[ 5  4  0  8  3  3  5  8  1  4 11 12 13 15 17 14 17 16 16 13 26 26 25 25
 20 27 21 25 29 37 31 30 35 29 37 31 34 30 39 42 41 44 46 44 47 43 44 48
 45 44 52 54 50 59 51 51 57 58 59 54 65 62 65 64 63 68 63 68 65 61 78 75
 77 76 76 73 78 79 75 71 81 80 84 85 80 89 88 86 86 82 93 90 95 90 97 97
 93 94 99 95  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {24, 26, 20, 21}, {25, 27, 22, 23}, {32, 33, 34, 35, 36, 37, 28, 29, 30, 31}, {38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 52}, {51, 53, 54, 55, 56, 57, 58, 59}, {65, 67, 68, 69, 60, 61, 62}, {64, 66, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 90, 91, 93}, {97, 98, 99, 92, 94, 95}]",80.12857534676176
1436,"[  5   8   4 100   3   3   4   2   1   0  13  14  11  15  18  13  14  18
  12  22  26  26  25  26  21  27  28  22  26  33  39  37  33  32  37  39
  29  36  32  36  47  40  43  45  39  42  43  44  43  40  52  55  53  50
  59  56  54  53  55  53  67  67  64  64  62  63  62  68  67  66  78  72
  76  79  70  79  71  72  75  77  84  80  84  87  82  83  89  88  86  87
  99  94  89  96  95  94  91  89  89  98   7]","[{0, 2, 3, 4, 5, 6, 7, 100, 9}, {8, 1}, {10, 13, 15}, {16, 17, 18, 11, 12, 14}, {27, 25, 19, 22}, {20, 21, 23, 24, 26, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 47, 49}, {48, 42, 43, 45, 46}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 68, 61, 60}, {64, 65, 66, 69, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84}, {97, 98, 99, 83, 85, 86, 87, 88, 89, 90, 92}, {96, 91, 93, 94, 95}]",69.08806655365441
1442,"[ 4  7  9  4  9  0  2  4  1  6 17 13 18 14 13 10 13 12 14 24 28 24 25 26
 23 27 23 19 22 25 34 32 33 35 35 33 39 34 39 34 49 47 46 48 49 48 44 48
 47 54 54 50 50 59 49 59 54 56 55 52 62 64 59 66 63 68 62 60 62 65 71 70
 71 76 79 79 79 72 70 72 87 85 85 88 85 82 87 88 89 85 99 96 95 91 95 93
 91 99 92 95  1]","[{0, 1, 2, 3, 4, 5, 100, 7, 8, 9, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 42, 44, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69}, {48, 41, 43, 45, 47}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",76.08826053843394
1444,"[ 7  8  6  4  1  6  5  0  3  2 13 13 18 10 17 17 17 10 11 27 27 23 25 25
 23 22 23 26 21 37 31 37 34 37 30 33 38 31 39 36 41 40 46 48 47 47 39 43
 47 52 56 54 55 59 59 56 57 53 55 54 67 64 66 61 63 68 65 63 67 62 71 70
 77 74 79 77 77 70 69 77 84 84 84 85 89 82 89 84 87 88 93 92 93 95 95 94
 98 95 91 95  3]","[{0, 7}, {1, 3, 4, 100, 8}, {9, 2, 5, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 37, 29, 30, 31}, {36, 38, 39, 42, 46}, {40, 41}, {48, 43, 44, 45, 47}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",81.18521625038147
1449,"[ 7  4  4  8  7  3  7  0  1  4 15 14 13 16 13 14 14 11 16 26 27 23 21 27
 23 22 19 19 21 37 37 30 35 29 39 39 39 31 39 35 42 40 43 44 43 43 39 44
 43 47 52 54 53 52 53 54 59 55 57 67 65 67 69 62 61 63 69 61 62 64 78 74
 71 71 70 78 79 76 75 77 81 89 89 82 82 89 88 84 83 80 91 96 89 95 95 93
 94 98 97 90  6]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 37, 29, 30, 31}, {32, 34, 35, 36, 38, 39, 46}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 57, 58}, {64, 65, 66, 67, 68, 69, 56, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 78}, {76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92}, {96, 99, 90, 91, 93, 94, 95}, {97, 98}]",71.54752437090906
1451,"[ 9  6  4  4  9  3  7  5  3  6 15 10 17 14  9 17 18 10 16 27 24 22 24 27
 19 26 21 19 26 37 39 37 31 35 36 39 39 30 36 37 47 43 45 45 41 43 39 42
 45 52 54 56 49 50 51 58 55 58 50 62 67 69 66 59 63 66 65 59 69 62 77 77
 77 76 79 71 77 71 75 71 87 82 83 85 87 82 87 84 86 90 91 90 94 90 92 97
 93 90 92 95  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 9, 8, 13, 14}, {17, 10, 11, 12, 15}, {16, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 46, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48}, {49, 52}, {50, 51, 53, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 84, 86, 87, 88}, {81, 82, 83, 85}, {96, 97, 99, 89, 90, 91, 93, 95}, {98, 92, 94}]",68.38254656911617
1452,"[ 4  8  3  8  2  6  0  4  1  4 11 18 17 16 17 10 18 10 17 21 19 23 26 21
 20 26 25 20 22 33 38 35 38 39 30 34 38 30 35 32 44 47 40 41 47 43 39 44
 45 40 56 56 53 57 51 56 59 53 50 58 65 64 59 61 62 66 69 61 67 61 74 79
 71 76 76 78 79 79 69 76 89 82 80 88 87 80 87 86 89 84 97 92 98 95 91 99
 98 99 91 98  6]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 23, 24, 27}, {25, 26, 28, 22}, {32, 33, 34, 35, 36, 37, 38, 39, 46, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {64, 65, 66, 67, 68, 69, 75, 78, 50, 51, 54, 55, 56, 58, 59, 60, 61, 62, 63}, {57, 52, 53}, {70, 71, 72, 73, 74, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",77.26070527606818
1453,"[  5   7   3   4   0   7 100   1   1   6  17  14  17  17  16  13  18  13
  12  26  28  22  24  25  23  22  23  26  26  36  39  37  39  35  39  39
  37  29  35  30  41  40  43  45  47  48  44  41  47  54  54  54  59  56
  56  59  53  55  55  55  67  67  66  69  62  63  63  69  62  68  73  70
  77  71  79  77  74  72  75  73  84  82  84  85  81  82  88  84  89  90
  91  89  94  96  95  93  93  99  99  90   3]","[{0, 1, 2, 3, 4, 5, 100, 7, 8, 6, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 36, 37, 31}, {32, 33, 34, 35, 38, 39, 30}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 53, 54, 56}, {52, 55, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 73, 74, 76, 79}, {72, 75, 77, 78}, {80, 81, 82, 83, 84, 85, 87}, {97, 98, 99, 86, 88, 89, 90, 91}, {96, 92, 93, 94, 95}]",90.67055876639404
1454,"[  7 100   9   6   2   3   2   0   2   2  15  13  13  15  17  13  18  16
  17  27  27  22  21  27  21  29  27  26  26  33  34  37  39  32  30  32
  37  34  35  36  47  47  45  44  43  43  39  40  47  40  54  55  55  54
  53  51  54  53  59  53  65  62  60  64  62  62  69  64  67  62  77  77
  73  79  79  73  72  79  69  75  82  82  80  82  80  84  89  84  89  98
  89  94  98  90  95  99  98  94  96  90   6]","[{0, 7}, {1, 2, 3, 100, 4, 6, 5, 8, 9}, {10, 11, 12, 13, 15}, {16, 17, 18, 14}, {19, 20, 23, 26, 27, 28}, {24, 21, 22}, {25, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 46}, {48, 49, 40, 41, 47}, {42, 43, 44, 45}, {50, 53, 54, 56, 57, 58, 59}, {51, 52, 55}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 87}, {96, 97, 98, 99, 86, 88, 89, 90, 91, 92, 93, 94, 95}]",68.55846588328406
1455,"[  4 100   3   8   2   3   2   6   1   0  17  13  18  12  11  10  18  14
  12  22  19  23  25  24  20  27  28  26  26  25  31  34  31  32  36  33
  34  34  35  33  42  40  45  45  47  43  44  41  43  40  58  54  55  57
  50  52  54  53  57  54  65  67  61  65  63  63  62  60  62  62  74  75
  76  72  70  79  72  79  75  87  85  80  80  87  89  81  87  79  86  90
  99  90  95  90  97  99  90  98  90  90   1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 53, 54, 56, 57, 58, 59}, {52, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {74, 70}, {71, 75, 77, 78, 79, 83, 86, 87, 88}, {72, 73, 76}, {80, 81, 82, 85}, {84, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",78.05852605011667
1457,"[ 9  8  9  5  1  3  0  1  6  4 17 18 13 16 18 10 14 10 17 21 22 23 21 21
 22 26 22 25 21 22 34 32 38 29 35 38 38 30 36 36 42 43 47 46 49 48 42 41
 43 52 54 56 53 57 51 59 59 58 50 62 67 63 59 69 69 68 65 61 67 61 79 74
 71 79 76 79 79 71 70 76 84 85 85 85 87 81 87 86 86 84 89 92 89 96 97 93
 90 95 93 97  3]","[{0, 1, 2, 4, 6, 7, 8, 9}, {3, 100, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {33, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 45, 46, 47, 48}, {44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 62}, {64, 65, 66, 67, 68, 69, 60, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {81, 82, 83, 85}]",72.69886231832749
1459,"[ 7  7  3  8  1  6  2  2  3 11 13 14 13 16 18 10 14 13 12 13 22 28 28 21
 20 26 21 22 21 33 37 37 35 35 32 33 34 31 30 30 41 49 43 46 43 48 42 45
 43 41 54 50 55 50 59 52 53 56 57 56 67 62 65 69 62 69 63 59 65 68 77 72
 71 71 71 78 79 72 70 70 85 80 81 87 80 89 88 86 89 84 93 96 91 98 95 99
 91 95 90 97  1]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 29}, {37, 38, 39, 30, 31}, {40, 49, 41}, {48, 42, 43, 44, 45, 46, 47}, {67, 50, 51, 53, 54, 56, 57, 58, 59, 60}, {52, 55}, {64, 65, 66, 68, 69, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {98, 93, 90}, {96, 91, 92}, {97, 99, 94, 95}]",78.55449595265294
