,chromosome,subsets,Q
530,"[ 5  8  6  2  3  0  2  4  2  0 15  9 11 15 17 17 18 13 17 24 19 24 24 25
 21 22 27 26 21 25 38 32 39 37 39 32 37 34 36 30 42 44 46 46 43 43 44 45
 45 59 53 56 50 57 51 51 54 58 55 67 65 62 66 64 63 66 65 60 69 64 79 70
 76 75 70 79 72 76 69 71 89 84 85 85 85 84 88 88 87 82 91 96 94 92 97 99
 98 95 99 98  1]","[{0, 5, 9, 11, 12}, {1, 2, 3, 100, 4, 6, 7, 8}, {16, 17, 18, 10, 13, 14, 15}, {19, 20, 21, 22, 23, 24, 25, 28, 29}, {26, 27}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {65, 66, 67, 49, 59, 60, 61, 62}, {50, 51, 52, 53, 54, 55, 56, 57, 58}, {64, 68, 69, 78, 63}, {70, 71, 73, 74, 75, 79}, {72, 76, 77}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",77.5573828960952
531,"[ 7  6  4  8  7  6  0  0  3  6 13 18 13 12 17 13 18  9 17 13 19 23 28 27
 21 22 27 26 22 25 31 30 39 32 39 34 37 29 35 42 41 43 46 45 47 43 39 42
 47 45 54 49 59 59 59 51 51 58 55 53 67 69 64 65 67 66 65 60 62 66 73 75
 79 70 73 78 74 71 70 73 84 80 83 85 85 82 89 88 87 87 91 94 95 96 96 94
 98 90 90 97  1]","[{0, 1, 2, 4, 100, 6, 7, 5, 9, 11, 14, 16, 17, 18}, {8, 3}, {19, 20, 10, 12, 13, 15}, {21, 23, 24, 26, 27}, {36, 37, 22, 25, 28, 29}, {30, 31}, {32, 33, 34, 35, 38, 39, 42, 44, 46, 47, 48}, {40, 41, 43, 45, 49, 51, 55, 56, 57, 58}, {50, 52, 53, 54, 59}, {64, 67, 68, 60, 62}, {65, 66, 69, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85}, {88, 89, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",53.010882258523324
532,"[  6   7   4   5   6   3 100 100   2   6  15  12  18  10  17  17  13  16
  16  20  19  24  24  25  19  23  27  23  29  25  34  30  35  37  36  39
  38  33  32  30  41  44  46  48  40  47  39  43  45  52  54  54  59  56
  50  54  53  56  57  52  67  64  69  67  67  69  69  69  65  63  79  74
  71  70  70  77  79  70  69  87  79  80  83  82  80  89  87  88  86  84
  96  93  97  95  96  93  91  90  93  98   6]","[{0, 1, 2, 100, 4, 6, 7, 8, 9}, {3, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 24}, {23, 25, 26, 27, 28, 29}, {32, 34, 35, 36, 38, 39, 42, 46, 30, 31}, {33, 37}, {40, 41, 44}, {48, 43, 45, 47}, {49, 59, 52}, {50, 51, 54, 55}, {56, 57, 58, 53}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79, 80, 81, 84, 85, 86, 87, 88, 89}, {82, 83}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",66.22695982439414
533,"[  6 100   6   2   9   0   9   5   1   2  15  18  11  11  17  14  18  13
  11  22  27  22  28  26  21  29  23  23  26  37  38  37  39  32  31  33
  29  34  36  41  42  44  45  46  47  42  39  49  43  52  54  55  59  50
  50  58  55  58  55  58  67  63  66  61  67  68  63  64  67  67  74  70
  77  74  70  77  72  75  69  73  85  82  84  82  80  82  87  88  89  90
  89  92  97  96  95  97  94  95  99  90   3]","[{0, 1, 2, 3, 100, 5, 6, 4, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 26, 27, 28}, {34, 36, 37, 38, 25, 29, 30, 31}, {32, 33, 35, 39, 41, 43, 44, 46, 47, 48, 49, 51, 52, 55, 56, 57, 58, 59}, {40, 42, 45}, {50, 53, 54}, {64, 65, 67, 68, 69, 60, 78}, {66, 61, 62, 63}, {70, 71, 73, 74, 79}, {72, 75, 76, 77}, {80, 81, 82, 83, 84, 85}, {98, 99, 86, 87, 88, 89, 90}, {96, 97, 91, 92, 93, 94, 95}]",66.52002693869176
534,"[  9   6   8   4   2   0 100   5   7   1  17  12  13  17  17  10  18  13
  17  21  28  24  25  21  23  27  28  25  20  25  34  34  31  29  35  32
  39  39  39  34  44  40  47  45  43  47  39  40  45  52  58  54  50  57
  53  58  55  53  50  62  67  64  60  69  63  66  62  60  62  65  77  75
  76  74  79  73  71  76  75  73  81  85  89  87  89  83  87  86  89  87
  99  98  91  95  91  94  90  98  91  98   1]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {24, 19, 21, 23}, {26, 20, 28}, {33, 22, 25, 27, 29}, {32, 34, 35, 36, 37, 38, 39, 46, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48}, {49, 50, 52, 55, 56, 58}, {57, 51, 53, 54}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",81.58869709347738
535,"[ 6  7  9  8  6  0  9  5  6  2 15 13 11 11 17 14 18 15 11 22 27 22 21 24
 22 29 23 19 26 37 39 37 38 35 37 39 38 34 39 42 42 44 45 48 49 43 39 49
 43 52 54 55 59 50 53 59 54 58 57 58 67 63 68 61 67 69 63 69 67 67 77 70
 77 74 70 77 72 75 69 75 85 82 84 82 87 84 87 88 86 90 89 90 91 91 95 94
 93 89 99 90  7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 9, 7}, {17, 10, 14, 15}, {16, 18, 11, 12, 13}, {19, 20, 21, 22, 23, 24, 26, 27, 28}, {34, 37, 25, 29, 31}, {32, 33, 35, 36, 38, 39, 40, 42, 43, 45, 46, 48, 30}, {41, 44, 47, 49, 51, 52, 55, 57, 58, 59}, {56, 50, 53, 54}, {64, 65, 67, 68, 69, 78, 60, 62}, {66, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88}, {96, 97, 98, 99, 89, 90, 91, 92, 93}, {94, 95}]",69.42081847077215
536,"[ 2  8  0  2  9  6  2  2  6 17 17 12 18 15 17 13 18 13 19 27 26 28 27 25
 19 23 22 20 29 25 34 30 33 35 35 34 37 36 39 36 47 47 40 48 49 49 42 43
 45 45 56 49 53 52 56 51 54 56 59 53 65 62 60 69 62 63 65 63 65 61 77 75
 73 70 71 71 77 75 76 73 82 80 89 87 81 79 89 86 83 86 93 96 89 98 96 94
 98 89 91 97  6]","[{0, 1, 2, 3, 100, 5, 6, 7, 8}, {17, 4, 9, 10, 13, 14, 15}, {11, 12, 16, 18, 19, 20, 22, 24, 26, 27}, {21, 23, 25, 28, 29}, {32, 33, 34, 35, 30, 31}, {36, 37, 38, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 55}, {56, 57, 50, 54}, {58, 59, 52, 53}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 85}, {97, 99, 80, 81, 82, 83, 84, 86, 87, 88, 89, 92}, {96, 98, 90, 91, 93, 94, 95}]",53.73071069709786
537,"[ 7  7  3  6  0  0  3  0  2 17 11 14 11 14 15 14 13 18 12 26 28 19 24 25
 19 27 28 19 22 25 39 30 39 35 35 33 39 39 35 32 41 40 43 41 47 47 44 44
 47 41 54 56 53 56 56 59 53 56 57 49 67 64 69 69 67 63 63 63 65 68 78 70
 77 70 73 77 73 72 76 77 81 80 80 88 87 84 89 89 87 92 99 89 97 95 91 94
 91 95 99 90  3]","[{0, 1, 4, 5, 7}, {2, 3, 100, 6, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 36, 37, 39, 30, 31}, {33, 34, 35, 38}, {49, 55, 40, 41, 42, 43, 59}, {48, 44, 45, 46, 47}, {50, 51, 52, 53, 54, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 73, 74, 76, 78}, {72, 75, 77, 79}, {80, 81, 82}, {83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97}, {98, 99, 90}]",55.126323592484795
538,"[  6 100   8   5   9   6   5   4   1  14  13  10  13  10  11  17  14  16
  19  21  19  26  21  24  20  22  28  23  26  33  37  37  31  29  35  33
  29  31  35  36  47  49  45  44  46  47  42  44  43  40  54  55  55  57
  59  59  57  55  57  62  67  62  63  62  69  68  62  61  67  67  73  74
  76  75  70  73  78  71  70  77  81  80  84  88  89  80  89  89  86  86
  99  90  97  92  95  99  91  94  93  97   7]","[{0, 3, 5, 6}, {1, 2, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 100}, {18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 34, 35, 36, 38, 39, 29}, {32, 37, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {64, 65, 66, 67, 68, 69, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 85}, {82, 83, 84, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",51.77490618633203
539,"[  7   6   0 100   6   6   3   6   2   0  13  13  11  10  11  10  13  11
  16  21  26  19  28  27  21  27  21  23  29  22  34  32  33  39  35  39
  34  33  39  42  41  40  46  44  40  49  39  48  47  47  53  54  59  57
  50  57  50  58  59  58  65  62  59  64  62  68  69  61  67  71  78  73
  76  75  71  73  74  70  69  87  79  89  83  87  87  84  87  89  83  86
  99  92  97  92  95  94  98  95  97  98   7]","[{0, 1, 2, 3, 100, 4, 6, 7, 5, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 24, 26}, {28, 29, 22}, {25, 27, 23}, {32, 33, 34, 35, 36, 37, 38, 39, 42, 46, 30, 31}, {40, 41, 43, 44}, {48, 49, 45, 47}, {64, 65, 67, 68, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {66, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78}, {79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",62.062481377687945
541,"[  4   8   6 100   0   0   0   4   6   4  11  10  17  12  16  13  13  15
  19  26  19  24  26  27  22  29  28  23  21  22  34  32  39  37  36  31
  37  33  35  33  49  39  39  47  43  48  44  41  47  45  53  54  53  59
  50  58  57  55  50  52  62  63  64  64  67  62  69  69  67  64  74  77
  69  71  76  79  78  79  76  87  87  89  85  85  81  83  87  80  89  86
  97  98  94  91  97  99  93  99  91  90   3]","[{0, 1, 2, 4, 5, 6, 7, 8, 9}, {3, 100}, {10, 11}, {16, 17, 12, 13, 14, 15}, {18, 19, 20, 21, 22, 24, 25, 26, 28, 29}, {27, 23}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 72, 60, 61, 62, 63}, {78, 74, 76, 70}, {71, 73, 75, 77, 79, 80, 81, 84, 86, 87, 88, 89}, {82, 83, 85}, {97, 99, 90, 92, 94, 95}, {96, 98, 91, 93}]",53.753822086329166
542,"[  9   6   7 100   6   0   8 100   2  14  15  17  13  14  16  14  18  13
  16  13  24  26  26  21  23  26  23  19  29  33  38  32  31  35  31  34
  39  30  32  38  49  43  43  41  39  49  42  44  43  59  51  49  50  54
  51  58  51  55  59  58  67  67  65  66  62  63  63  69  65  68  74  70
  73  76  70  79  79  75  75  72  81  82  84  82  85  80  88  88  86  91
  93  90  97  96  96  97  98  94  89  97   7]","[{0, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 27}, {1, 2, 3, 4, 100, 6, 7, 8}, {20, 21, 22, 23, 24, 25, 26}, {32, 33, 34, 35, 36, 37, 38, 39, 44, 47, 28, 29, 30, 31}, {40, 45, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 41, 42, 43, 46}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {74, 70, 71}, {72, 73, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85}, {88, 86, 87}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",62.92083230852161
543,"[  7   9   0 100   1   0   0   2   7   2  17  13  17  11  13  13  17  15
  12  20  19  22  26  21  19  29  25  25  26  37  34  37  38  35  30  32
  38  33  30  33  47  44  40  42  41  43  44  44  47  40  53  54  50  52
  56  52  55  58  50  54  62  63  61  69  69  60  69  59  67  65  79  73
  73  72  73  73  77  76  70  74  84  89  84  88  85  89  87  89  86  92
  98  94  89  91  96  93  98  92  91  90   7]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {24, 19, 20}, {21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {67, 68, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 78, 79}, {76, 77}, {97, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92}, {96, 98, 99, 90, 91, 93, 94, 95}]",63.78479211134258
546,"[ 5  8  6  4  9  3  7  0  6 14 13  9 11 10 18 13 13 18 12 13 19 26 21 26
 22 27 23 25 29 25 39 37 34 29 35 39 37 34 32 35 42 39 46 42 40 47 43 45
 45 59 58 49 49 54 55 52 55 53 50 54 67 64 63 66 61 60 69 60 67 64 74 76
 76 75 73 77 74 76 69 73 84 84 83 87 80 82 89 80 89 81 99 94 91 91 92 97
 98 94 99 90  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 17, 18, 100}, {16, 19, 20, 10, 13, 15}, {21, 22, 23, 24, 26}, {33, 25, 27, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 41, 30, 31}, {40, 42, 43, 44, 46}, {48, 45, 47}, {49, 51, 52, 53, 54, 55, 56, 57, 59}, {50, 58}, {65, 67, 68, 60}, {64, 66, 69, 78, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 98, 99, 90}, {97, 91, 92, 93, 94, 95}]",63.9870251658585
547,"[ 2  4  7  8  6  0  8  6  3  6 15 14 18 14 11 17 17 16 16 22 22 26 24 25
 20 27 20 20 22 37 39 35 34 35 31 33 38 33 35 33 44 49 46 48 39 48 44 44
 47 47 58 56 53 52 50 58 55 55 55 67 67 67 69 66 69 62 63 68 62 63 74 74
 69 74 71 78 73 71 75 76 82 85 81 88 87 81 88 89 86 85 97 89 91 95 97 92
 93 95 99 97  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {16, 17, 18, 10, 12, 15}, {11, 13, 14}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 54, 55, 56, 57, 58}, {52, 53}, {64, 65, 66, 67, 68, 69, 72, 59, 60, 61, 62, 63}, {70, 71, 73, 74, 76, 77, 79}, {75, 78}, {80, 81, 82, 84, 85, 87, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {88, 83, 86}]",59.2233423993348
548,"[ 4  6  3  8  2  0  4  8  7  0 15 12 18 11 11 17 18 12 14 22 19 23 25 26
 20 27 21 23 26 25 31 35 39 32 37 33 37 34 35 35 49 43 46 45 47 47 43 42
 45 40 53 54 50 57 50 51 50 53 57 55 67 67 66 65 63 63 63 69 62 78 74 75
 76 72 76 79 72 79 75 75 89 80 80 87 89 81 87 83 87 81 98 90 95 98 96 93
 90 90 93 90  7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 35, 38, 39, 30, 31}, {34, 36, 37}, {40, 49}, {41, 42, 43, 44, 45, 46, 47, 48}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 69, 71, 75, 77, 78, 79, 60, 61}, {64, 65, 66, 68, 62, 63}, {70, 72, 73, 74, 76}, {80, 81, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",86.27986665967272
549,"[  9   6   9 100   0   0   5   2   7   1  11   9  13  11   9  14  17  13
  19  18  28  24  27  25  19  29  27  22  22  25  31  34  33  39  31  39
  29  30  35  44  47  49  40  45  47  47  42  40  45  51  53  54  53  57
  53  58  55  53  59  49  65  64  66  67  63  63  63  63  62  65  77  77
  73  74  70  78  72  79  76  73  81  85  81  87  85  80  88  83  89  92
  96  98  89  92  91  94  91  92  89  98   7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 100}, {24, 18, 19, 21}, {20, 22, 26, 27, 28}, {25, 36, 29, 23}, {34, 37, 30, 31}, {32, 33, 35, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48}, {41, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {83, 87}, {86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",60.37594187801828
551,"[ 2  6  9  6  1  7  7  0  1 14 15 10 17 12  9 17 18 18 12 13 26 23 24 21
 22 27 28 20 26 25 39 37 33 32 30 31 39 39 35 32 42 39 46 42 40 42 44 44
 43 47 58 49 59 56 56 58 53 55 59 52 67 64 66 69 62 60 63 61 65 64 78 70
 69 70 76 71 71 76 75 73 87 80 80 82 81 81 89 89 86 92 99 93 95 90 92 94
 94 90 93 98  7]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5, 14}, {10, 11, 12, 13, 15, 16, 17, 18, 19}, {20, 25, 26, 27, 28, 29}, {21, 23}, {24, 22}, {32, 33, 34, 35, 36, 37, 38, 39, 41, 30, 31}, {40, 42, 43, 44, 45, 46, 47, 48, 49, 51}, {50, 52, 55, 57, 58, 59}, {56, 53, 54}, {64, 65, 66, 67, 68, 69, 72, 60, 61, 62, 63}, {70, 71, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92, 94, 95, 96}, {97, 98, 99, 90, 91, 93}]",59.986710829981654
552,"[ 5  8  7  8  6  3  8  2  2  2 15  9 18 14 15 17 14 15 14 17 24 23 27 27
 19 23 19 22 20 22 39 34 39 35 35 33 37 30 32 33 47 49 43 41 46 47 44 48
 45 40 53 54 49 59 55 56 50 53 57 58 65 63 68 62 62 68 69 61 67 66 78 72
 77 76 73 73 72 70 69 77 82 85 83 85 87 89 88 79 87 97 98 90 93 90 92 97
 94 95 90 95  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 100}, {10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 26, 28}, {21, 22, 23, 25, 27, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 45, 47, 48, 49, 52}, {44, 46}, {50, 51, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 67, 68, 60, 61, 62, 63}, {66, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 84, 86, 87, 88}, {97, 99, 80, 81, 82, 83, 85, 89, 95}, {96, 98, 90, 91, 92, 93, 94}]",52.656413821636335
553,"[  5   8   8 100   3   3   1   5   3   2  17  12  13  16  11  14  13  16
  11  20  26  26  21  21  21  27  21  26  20  36  34  32  33  35  30  39
  37  30  35  44  42  47  40  46  49  43  43  48  45  41  51  55  55  52
  56  51  57  58  59  62  62  63  69  67  63  62  62  63  65  61  74  77
  71  74  76  79  72  70  70  85  81  84  83  87  81  80  88  84  89  86
  97  92  95  90  92  97  94  98  99  98   6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {34, 36, 37, 29, 30}, {31, 32, 33, 35, 38, 39, 41, 43, 44, 45, 46, 47, 48, 49}, {40, 42}, {50, 51, 52, 53, 55}, {64, 65, 66, 67, 68, 69, 54, 56, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 76, 77, 78}, {75, 79, 80, 81, 82, 83, 84, 85, 87}, {88, 89, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",62.72371412035602
554,"[ 5  7  3  6  1  7  3  5  7  4 11 14 17 12 11 10 18 10 19 17 22 28 19 25
 20 26 28 25 29 28 38 37 38 32 35 34 38 30 35 35 49 44 45 45 47 47 44 45
 45 40 56 50 59 52 53 56 54 56 59 67 62 62 66 64 69 69 62 60 62 66 78 77
 69 76 70 71 77 71 75 77 87 89 81 85 82 84 88 86 87 82 91 96 91 96 97 97
 91 90 97 98  6]","[{0, 1, 4, 5, 7, 8, 9}, {2, 3, 100, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24}, {21, 23, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 49}, {41, 42, 43, 44, 45, 46, 47, 48}, {64, 65, 66, 67, 68, 69, 72, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 73, 74, 75, 76, 77, 78, 79}, {80, 88, 86, 87}, {81, 82, 83, 84, 85, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",56.960246445155775
555,"[  6   6   4 100   3   0   9   8   3   2  13  17  11  10  11  10  13  15
  14  20  26  24  19  21  22  26  19  20  21  22  39  35  35  29  37  39
  39  31  36  32  47  49  47  48  47  48  44  44  47  52  52  49  55  57
  53  57  51  58  55  54  67  67  69  62  62  66  69  60  67  64  74  75
  76  79  71  78  78  70  69  80  81  85  89  87  81  82  88  86  83  82
  98  92  91  91  92  99  94  95  93  95   3]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {33, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 42, 43, 44, 45, 46, 47, 48}, {41, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 68, 61, 60}, {64, 65, 66, 69, 70, 71, 72, 74, 75, 76, 77, 78, 62, 63}, {73, 79, 80, 81, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 98, 90, 91, 92, 93, 94}, {97, 99, 95}]",71.1341315647556
556,"[ 9  7  0  5  0  7  8  2  1  1 11 13 11 12 11 17 17 18 12 13 24 23 25 25
 22 22 25 19 21 28 34 37 33 29 37 32 29 30 35 42 42 43 45 44 46 43 43 49
 43 45 56 54 49 56 51 58 51 56 59 62 67 64 64 64 62 66 63 59 62 67 79 77
 77 71 73 78 72 70 69 70 81 84 83 82 81 80 88 86 87 92 89 93 97 98 91 97
 93 95 97 95  6]","[{0, 1, 2, 3, 4, 5, 100, 7, 8, 9, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 27}, {20, 21, 22, 23, 24, 25, 26, 28, 29, 32, 33, 35, 36, 38}, {34, 37, 30, 31}, {39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52}, {50, 51, 53, 54, 56, 57}, {64, 65, 66, 67, 68, 69, 75, 78, 55, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 76, 77, 79}, {80, 81, 84, 85}, {82, 83}, {88, 86, 87}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",70.31757547913078
558,"[  5 100   9   5   6   7   8   4   1   6  15  14  13  19   9  17  14  16
  12  20  28  22  29  24  19  22  23  19  29  28  38  37  33  39  32  32
  34  31  35  34  44  43  46  41  46  43  42  48  45  54  51  56  49  54
  59  54  51  58  50  55  65  63  63  67  67  68  65  63  65  64  73  72
  76  79  71  73  78  76  70  76  79  84  81  82  82  79  87  89  87  87
  97  96  94  92  95  97  93  95  92  98   1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 100}, {12, 13, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 38, 39, 30}, {37, 31}, {40, 42, 44, 46}, {48, 41, 43, 45, 47}, {49, 52, 53, 54, 55, 59}, {50, 51, 56, 57, 58}, {65, 66, 68, 60}, {64, 67, 69, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 85}, {81, 82, 83, 84}, {88, 89, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",59.60344983239597
559,"[  9   8   0   5   7   6 100   6   6   4  13   9  18  15  17  10  18   9
  19  13  19  28  27  25  19  23  27  20  21  25  39  30  34  35  39  32
  29  31  39  33  47  49  43  44  49  49  39  45  43  45  54  54  53  52
  56  51  50  55  50  58  65  62  60  69  69  63  65  59  65  61  77  77
  79  70  71  71  77  75  70  73  81  80  89  88  87  89  89  86  83  90
  89  90  97  95  96  93  98  99  93  97   6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100, 11, 14, 17}, {10, 12, 13, 15, 16, 18, 19, 20, 22, 24, 26, 27}, {28, 21}, {25, 36, 29, 23}, {32, 33, 34, 35, 37, 38, 39, 46, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {67, 50, 51, 54, 55, 56, 57, 58, 59}, {52, 53}, {64, 65, 66, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81}, {82, 84, 85, 86, 87, 89, 90, 91}, {88, 83}, {97, 99, 92}, {96, 98, 93, 94, 95}]",53.32049684255242
